1.000000000000000000e+00,9.867553602207411734e-01,9.789914686508324193e-01,9.820190096175421823e-01,4.342621884231622764e-01,1.870828677972873055e-01,3.138715520229738987e-01
9.867553602207411734e-01,1.000000000000000000e+00,9.845733695753243753e-01,9.783108075762779743e-01,4.347761133067917783e-01,1.888736544561969988e-01,3.158409431999836259e-01
9.789914686508324193e-01,9.845733695753243753e-01,1.000000000000000000e+00,9.787137894010059513e-01,4.336446172288229706e-01,1.901451837723844573e-01,3.157495302974254736e-01
9.820190096175421823e-01,9.783108075762779743e-01,9.787137894010059513e-01,1.000000000000000000e+00,4.316522456919050788e-01,1.876649439386026963e-01,3.112040200852712046e-01
4.342621884231622764e-01,4.347761133067917783e-01,4.336446172288229706e-01,4.316522456919050788e-01,1.000000000000000000e+00,2.838341261190467368e-01,5.284473526325065285e-01
1.870828677972873055e-01,1.888736544561969988e-01,1.901451837723844573e-01,1.876649439386026963e-01,2.838341261190467368e-01,1.000000000000000000e+00,4.712642206116373078e-01
3.138715520229738987e-01,3.158409431999836259e-01,3.157495302974254736e-01,3.112040200852712046e-01,5.284473526325065285e-01,4.712642206116373078e-01,1.000000000000000000e+00
