9.889749570130201839e-01,4.976483344197127345e-01,4.974224019994790136e-01,4.916619430080081954e-01,2.130109466172448451e-01,3.161787604765211590e-01,3.949699404784220436e-01
4.976483344197125125e-01,9.981984851560621319e-01,5.028619260692295256e-01,4.918085340160198715e-01,2.208661531244290044e-01,3.151706803596920348e-01,3.943628667230571483e-01
4.974224019994787915e-01,5.028619260692295256e-01,1.003957057736309499e+00,4.975296303267202624e-01,2.156232772214983218e-01,3.061503321863709992e-01,4.025425518246291134e-01
4.916619430080080289e-01,4.918085340160199270e-01,4.975296303267203180e-01,9.884907339644433133e-01,2.133857003941234953e-01,2.993559762883249986e-01,3.983950280783970510e-01
2.130109466172448174e-01,2.208661531244290599e-01,2.156232772214983218e-01,2.133857003941235231e-01,1.526540356871734172e+00,6.213222959108414267e-01,1.117946617320860758e-01
3.161787604765210480e-01,3.151706803596920348e-01,3.061503321863709992e-01,2.993559762883249986e-01,6.213222959108413157e-01,2.505205874470461058e+00,8.819191460654079995e-01
3.949699404784219325e-01,3.943628667230571483e-01,4.025425518246291690e-01,3.983950280783969955e-01,1.117946617320860758e-01,8.819191460654079995e-01,1.980980780775471350e+00
