4.976483344197127345e-01,4.918085340160198715e-01,2.208661531244290044e-01,3.151706803596920348e-01,3.943628667230571483e-01
4.918085340160199270e-01,4.975296303267202624e-01,2.133857003941234953e-01,2.993559762883249986e-01,3.983950280783970510e-01
2.208661531244290599e-01,2.133857003941235231e-01,0.000000000000000000e+00,6.213222959108414267e-01,1.117946617320860758e-01
3.151706803596920348e-01,2.993559762883249986e-01,6.213222959108413157e-01,0.000000000000000000e+00,8.819191460654079995e-01
3.943628667230571483e-01,3.983950280783969955e-01,1.117946617320860758e-01,8.819191460654079995e-01,0.000000000000000000e+00
